REAL,PRED_LR,PRED_RF,PRED_XGB
690.25,690.2499999999989,690.25,690.1837
851.25,851.2499999999957,851.475,851.1887
1213.625,1213.6250000000034,1213.936875,1209.516
386.0,385.99999999998977,385.833125,381.57352
641.5,641.4999999999957,641.5,641.7111
670.25,670.2499999999955,670.25,670.1442
1071.625,1071.6250000000023,1071.63125,1074.6837
946.0,946.0000000000045,946.005625,945.033
729.625,729.6249999999859,729.37875,730.56537
238.375,238.37500000001296,241.03,236.38853
1097.875,1097.875000000004,1098.1025,1098.469
626.875,626.8750000000034,626.875,628.25775
632.75,632.7500000000175,632.751875,633.22565
500.125,500.1249999999943,500.130625,500.70917
733.625,733.6249999999943,733.625,734.3168
661.5,661.4999999999957,661.514375,661.7815
833.0,832.9999999999982,832.88125,831.42505
608.0,608.0000000000182,607.51125,609.4213
530.125,530.1249999999985,530.154375,530.34015
617.375,617.3749999999984,617.3,618.12115
953.875,953.8750000000016,954.7175,957.48413
971.125,971.1250000000027,970.98875,971.3644
711.375,711.3749999999975,711.375,712.156
827.75,827.7499999999952,827.484375,828.1232
433.625,433.6249999999959,433.625,435.10538
630.25,630.2499999999959,631.40125,631.4822
733.25,733.2499999999854,733.09875,731.9126
663.75,663.7499999999977,663.77,661.2835
339.25,339.2499999999958,339.83875,339.85065
637.0,637.00000000001,637.12375,636.7241
712.5,712.4999999999973,712.50125,710.9513
763.5,763.4999999999973,763.411875,762.9856
817.0,816.9999999999964,816.99375,817.80176
844.625,844.6250000000061,843.864375,848.2005
721.625,721.6249999999968,721.40375,720.6825
590.875,590.8749999999958,590.875,590.0528
695.375,695.3749999999977,695.37125,695.5878
729.5,729.4999999999943,730.00625,729.1989
851.25,851.2499999999893,851.14875,847.7744
741.625,741.6249999999959,741.625,743.1221
678.375,678.3749999999993,678.3575,679.0777
605.75,605.7500000000022,605.75,606.6377
618.875,618.8750000000127,618.508125,618.2456
1248.5,1248.4999999999995,1248.24,1250.8195
1037.625,1037.6249999999955,1037.4975,1040.7019
1324.0,1323.9999999999932,1323.995,1331.2034
887.125,887.1249999999909,887.391875,886.6587
779.5,779.5000000000036,780.245625,782.30646
1068.875,1068.8749999999948,1068.87,1070.9812
816.125,816.1249999999957,816.124375,813.3356
810.125,810.1250000000041,810.125,811.7689
801.0,801.0000000000125,801.0,800.6765
649.125,649.1250000000236,648.48875,645.6155
803.125,803.1250000000127,803.195625,803.5964
819.5,819.499999999997,819.483125,819.8959
766.0,766.0000000000034,765.8275,763.9603
786.125,786.124999999995,785.9125,785.8436
976.25,976.249999999997,976.215,975.2463
861.75,861.7500000000023,861.50625,861.59894
426.0,425.9999999999957,425.999375,425.1626
836.875,836.8749999999877,836.7056599999996,833.7105
894.625,894.6249999999977,894.638125,894.404
883.75,883.7499999999943,883.853125,884.9079
625.25,625.250000000006,625.003125,623.5795
648.0,647.9999999999861,648.045625,648.11383
898.375,898.3749999999955,898.375,897.2889
1237.125,1237.124999999999,1237.041875,1240.6191
1075.625,1075.6249999999907,1075.41875,1074.1903
789.0,789.0000000000098,789.028125,787.47394
602.875,602.8750000000043,602.886875,601.9104
881.5,881.4999999999986,881.550625,882.5794
1108.125,1108.1249999999955,1108.084375,1108.883
680.375,680.3750000000127,680.388125,680.43085
695.0,694.9999999999877,694.586875,694.43713
637.125,637.125,637.8855649999998,634.8813
1162.375,1162.3749999999955,1162.3725,1162.576
975.0,974.9999999999991,975.006875,974.90405
728.5,728.4999999999957,728.5,729.928
964.875,964.874999999995,964.875,966.0939
868.875,868.8749999999973,868.80625,871.1912
807.125,807.1249999999957,807.12375,805.35944
1142.875,1142.8750000000136,1143.000625,1145.6632
831.5,831.4999999999957,831.526875,831.61743
376.625,376.6249999999959,376.096875,376.19226
960.625,960.6250000000132,960.61375,958.53345
797.75,797.7499999999948,797.883125,798.3135
670.25,670.2499999999982,670.243125,671.75037
372.75,372.7500000000098,372.9575,372.91864
586.875,586.8750000000063,586.9375,586.9052
990.25,990.2499999999982,990.461875,988.94763
1261.75,1261.7500000000018,1307.078125,1251.307
907.5,907.5000000000095,907.144375,905.2111
1134.375,1134.3749999999955,1134.291875,1133.1877
247.75,247.749999999995,246.92,236.43082
879.75,879.7499999999905,880.263125,880.05536
543.5,543.4999999999993,543.50375,542.5429
603.625,603.6249999999956,603.71375,602.2579
437.875,437.8749999999957,437.875,440.119
519.25,519.2499999999958,519.250625,517.9663
850.375,850.3749999999957,850.373125,849.0032
1135.0,1135.0000000000043,1135.4275,1130.6995
585.125,585.1249999999983,584.964375,586.5011
995.625,995.6250000000127,995.289375,995.87915
1117.875,1117.8750000000073,1118.014375,1122.2427
778.625,778.6249999999989,778.431875,780.048
1085.875,1085.8749999999986,1085.895625,1085.045
911.625,911.6249999999945,912.776875,913.8806
751.875,751.874999999995,751.831875,750.4109
1149.75,1149.7500000000127,1149.878125,1143.4939
1016.25,1016.2499999999939,1016.115,1015.17944
887.125,887.1249999999957,887.125,885.86346
464.625,464.6249999999957,464.62375,467.2902
732.5,732.5000000000048,732.5,732.81915
769.0,769.000000000005,769.09125,770.4302
868.25,868.2499999999959,868.25,868.87
741.75,741.7499999999959,741.748125,743.1221
588.25,588.2499999999982,587.464375,589.302
542.375,542.374999999997,542.375,546.043
588.5,588.5000000000127,588.46125,588.4692
906.625,906.6249999999945,906.73625,905.69293
362.0,362.00000000000443,362.62375,356.9181
781.25,781.2499999999973,781.310625,782.4578
729.375,729.3749999999991,729.37375,728.02997
942.0,941.9999999999955,942.0,940.149
856.375,856.3749999999959,856.375,855.0609
1324.0,1323.999999999996,1324.0075,1351.315
742.875,742.8750000000132,742.8925,742.79095
365.0,364.9999999999957,364.969375,361.65063
241.5,241.4999999999959,240.98,253.74477
605.75,605.7499999999986,605.75,605.4646
896.875,896.8749999999943,897.028125,896.1419
720.5,720.4999999999966,720.40375,719.10547
657.125,657.1250000000095,657.0375,658.959
1046.375,1046.3749999999955,1046.350625,1046.5054
501.25,501.24999999999784,501.25,499.58844
1274.875,1274.8749999999986,1274.764375,1267.0726
1147.0,1146.9999999999948,1147.108125,1146.6068
483.5,483.4999999999993,483.324375,484.9021
825.75,825.7500000000048,825.929375,824.7286
964.0,964.0000000000132,964.21,963.36554
669.125,669.1250000000041,669.125,669.4657
669.125,669.1249999999957,669.125,668.69635
1346.75,1346.749999999999,1346.783125,1348.3285
394.5,394.5000000000023,394.5,394.87198
845.5,845.5000000000095,844.7775,846.899
543.625,543.6249999999989,543.443125,543.41705
1336.375,1336.3749999999995,1336.57,1332.2699
686.25,686.2499999999955,686.25,685.8267
1088.75,1088.750000000004,1089.07625,1089.7462
810.125,810.1250000000036,809.333125,809.2655
742.625,742.6249999999957,742.625,743.1221
470.5,470.49999999999727,470.71875,471.79874
490.875,490.8750000000024,491.018125,489.68582
734.75,734.7500000000127,734.759375,735.97974
777.0,777.0000000000023,777.0,776.6357
1017.375,1017.3749999999982,1018.01,1014.96625
1164.125,1164.124999999986,1164.4825,1161.1141
1044.0,1043.9999999999945,1043.35,1043.4824
572.5,572.4999999999993,571.865,573.51526
831.75,831.7499999999984,831.661875,828.5728
713.625,713.6250000000134,713.6325,713.6538
632.375,632.3750000000036,630.491875,632.634
795.875,795.8749999999991,795.875,794.7709
632.5,632.500000000009,630.453125,630.5917
445.75,445.7499999999968,444.8175,447.10184
321.5,321.49999999999534,321.079375,320.8476
795.875,795.8749999999977,795.875,795.20905
878.5,878.4999999999984,878.8225,878.1486
753.625,753.6250000000064,753.6625,753.8649
913.875,913.8750000000132,913.898125,914.15656
495.5,495.499999999995,495.489375,495.79007
678.125,678.125,679.0504750000005,676.50256
415.625,415.6250000000025,415.625,418.1468
648.0,647.9999999999976,648.0,648.6221
615.875,615.8749999999985,616.055625,613.7174
948.5,948.4999999999973,948.48625,947.6774
775.25,775.2500000000045,775.229375,775.9054
1198.875,1198.874999999999,1198.66,1200.5201
663.375,663.3749999999957,663.375,663.6987
612.5,612.5000000000184,613.304375,612.47424
1096.875,1096.874999999999,1096.8325,1095.8544
1181.625,1181.6249999999973,1180.594375,1174.1984
919.375,919.3750000000043,919.448125,918.7851
986.0,985.9999999999989,985.7025,986.69666
559.125,559.1250000000024,559.2675,561.5882
922.625,922.6249999999957,922.625,924.578
947.125,947.1249999999957,947.0475,948.38214
664.5,664.5000000000048,665.190625,662.29596
964.25,964.2500000000073,965.876875,964.38336
744.875,744.8749999999948,744.844375,744.2303
637.125,637.1249999999958,637.125,637.0885
818.125,818.1249999999991,818.125,817.74023
1202.375,1202.3750000000136,1202.528125,1209.5535
1050.5,1050.4999999999977,1050.5,1050.0076
1190.75,1190.7500000000127,1191.090625,1188.2764
620.375,620.375000000013,620.121875,619.7076
703.75,703.7499999999957,703.749375,702.91956
415.625,415.6249999999958,415.625,414.43045
691.375,691.3749999999957,691.375,691.772
479.5,479.499999999995,479.50375,479.37402
631.375,631.3750000000016,631.349375,631.8036
516.375,516.3750000000044,516.01125,516.302
1197.0,1197.0000000000045,1196.56375,1192.3472
1165.25,1165.2499999999955,1165.25,1162.576
670.5,670.4999999999993,670.5075,671.0247
769.125,769.1249999999986,769.266875,769.5716
584.625,584.6250000000116,584.5425,584.37177
944.875,944.8749999999991,944.875,947.35486
549.375,549.374999999995,549.345,548.59357
563.5,563.4999999999944,563.5075,561.2914
1121.125,1121.1249999999986,1121.38875,1121.8368
654.25,654.2499999999957,654.25,653.3405
1058.5,1058.499999999997,1058.385625,1057.0677
642.125,642.1249999999958,642.10875,641.7111
727.125,727.1249999999957,727.125625,727.5398
1094.875,1094.874999999998,1095.39,1091.051
774.75,774.7500000000127,774.75,774.2305
383.75,383.749999999995,383.133125,382.11517
1076.625,1076.6250000000045,1076.5575,1077.0104
835.75,835.7499999999986,835.728125,837.7631
1013.625,1013.6249999999905,1013.96625,1015.11224
548.125,548.1249999999958,548.055625,550.63983
819.25,819.2499999999943,819.274375,816.9503
700.625,700.625,700.1233200000001,700.1677
959.625,959.6249999999905,959.5075,958.94727
1025.125,1025.124999999983,1026.254375,1025.5533
805.0,805.0000000000132,805.01,803.757
672.125,672.1250000000034,672.404375,671.1757
967.125,967.1249999999955,967.125,966.47723
682.875,682.8750000000036,680.603125,683.1079
1248.5,1248.4999999999977,1247.6225,1247.6782
714.125,714.1250000000095,714.103125,710.522
1384.5,1384.4999999999977,1384.598125,1450.0848
279.5,279.5000000000098,284.414375,274.3304
632.75,632.7499999999989,632.80625,635.0704
1158.625,1158.6250000000045,1159.26875,1155.6914
758.0,757.9999999999986,757.88,756.28656
659.125,659.1250000000098,659.156875,658.9301
1080.75,1080.7500000000073,1080.914375,1086.4651
777.0,777.0000000000132,777.0,776.80133
803.125,803.1250000000134,802.89375,802.5513
772.75,772.7500000000036,772.940625,774.226
948.875,948.8750000000148,948.92125,952.0227
832.75,832.7500000000034,833.0625,833.2815
946.0,945.9999999999989,945.995625,944.5343
506.375,506.3749999999958,506.37375,508.23816
651.875,651.8749999999958,651.86875,650.8656
248.25,248.2499999999934,248.966875,241.0055
1062.5,1062.499999999996,1062.5,1062.8345
518.375,518.3749999999978,518.33625,515.8509
754.75,754.7500000000048,754.901875,756.1398
798.25,798.2499999999957,798.216875,798.75525
531.5,531.4999999999958,531.483125,530.47546
1017.25,1017.250000000002,1017.36,1019.1373
615.625,615.6249999999958,615.6275,613.81067
1330.25,1330.2500000000025,1331.413125,1333.9205
1302.875,1302.87500000001,1303.728125,1312.6951
275.625,275.6250000000051,273.415625,264.53925
542.375,542.3749999999958,542.375,542.39636
716.5,716.4999999999957,716.5,716.8566
652.5,652.4999999999944,652.035,650.69147
922.625,922.6249999999932,922.625,922.1534
605.75,605.749999999995,605.75,604.73914
462.875,462.8750000000034,461.6625,463.8789
893.5,893.4999999999959,893.5,895.6677
726.0,726.0000000000168,726.82125,726.0077
1112.5,1112.499999999999,1112.5075,1110.0743
1382.75,1382.7499999999986,1382.2725,1381.5989
775.75,775.7499999999952,775.354375,777.9125
418.5,418.4999999999993,418.48375,422.03778
862.875,862.8750000000032,862.904375,864.43787
777.0,777.0000000000041,777.021875,778.7181
563.5,563.5000000000039,562.051875,562.0305
633.875,633.874999999995,633.854375,634.1078
344.0,344.000000000005,343.95125,344.0709
568.0,567.9999999999952,568.088125,568.30426
926.0,926.0000000000041,925.99367,928.5295
735.25,735.2500000000023,735.0625,736.9736
551.375,551.3750000000127,551.421875,551.9799
411.875,411.8749999999959,411.629375,414.43045
977.25,977.249999999997,977.33875,977.7321
1058.5,1058.5000000000127,1058.4775,1055.4497
868.25,868.2499999999966,868.205,870.4491
868.375,868.3749999999932,868.395625,868.33246
1486.125,1486.1250000000023,1485.4425,1426.4513
895.625,895.6250000000132,895.504375,894.62885
632.75,632.75000000001,633.48125,631.3568
742.875,742.8750000000098,742.84125,744.83875
1041.125,1041.124999999996,1041.750625,1041.9939
731.125,731.125,731.7540599999999,732.86115
756.125,756.1249999999986,756.12625,755.9869
643.375,643.3749999999958,643.375,644.1838
491.375,491.3749999999957,491.375625,489.1181
669.125,669.1249999999957,669.125,668.69635
502.375,502.3749999999957,502.375,503.47546
613.875,613.8750000000099,613.690625,613.821
762.75,762.7500000000073,762.685625,762.54755
1108.75,1108.7499999999948,1108.375625,1109.2501
1087.625,1087.6249999999964,1087.60375,1087.0375
894.625,894.6249999999955,894.625,895.6677
608.5,608.5000000000043,608.71875,607.1692
754.75,754.7499999999955,754.75,755.6534
457.875,457.8750000000043,457.88,456.87366
943.75,943.7499999999941,943.754375,945.9347
377.0,376.99999999999716,377.320625,370.179
443.5,443.499999999995,443.7,442.55002
986.0,985.999999999993,986.07875,988.8589
459.0,458.99999999999784,459.03125,458.1087
1069.25,1069.250000000006,1068.85,1067.6648
267.75,267.74999999999943,267.679375,246.33604
711.375,711.3750000000043,711.375,710.49506
1422.75,1422.7500000000045,1426.23125,1426.2185
931.875,931.8749999999982,932.048125,930.5517
711.375,711.3749999999907,711.2175,712.77985
1186.25,1186.2500000000045,1186.478125,1182.608
573.125,573.1249999999984,573.604375,572.8005
671.0,670.9999999999957,671.169375,670.1442
1001.5,1001.5000000000114,1001.859375,1000.3717
1038.5,1038.5000000000095,1038.445,1039.8925
902.875,902.8749999999957,902.881875,903.7654
246.625,246.6249999999951,246.515625,236.43082
846.0,845.9999999999982,845.99125,846.20953
479.5,479.4999999999957,479.5,479.8523
808.75,808.7499999999943,808.483125,806.8632
603.75,603.7499999999957,603.75,602.2579
669.375,669.3749999999973,669.130625,670.714
827.5,827.4999999999943,827.27625,824.6675
799.5,799.499999999997,799.438125,798.5085
591.875,591.8749999999958,591.875,590.0528
835.0,834.9999999999991,835.01875,835.66766
690.25,690.2500000000032,690.25,689.52466
640.0,639.9999999999957,640.0,638.9508
922.625,922.6250000000032,922.625,923.1096
650.5,650.4999999999995,650.04375,652.3436
355.625,355.6249999999958,355.60125,353.3445
352.25,352.2499999999958,352.25,353.3445
1237.5,1237.4999999999864,1237.22875,1232.3824
571.875,571.8749999999958,571.86875,571.3875
876.375,876.374999999995,876.37375,876.45856
832.25,832.249999999997,832.350625,829.9294
762.75,762.7499999999982,762.764375,764.0076
850.0,850.0000000000043,850.295,851.94366
598.375,598.3750000000146,600.083125,601.35175
845.75,845.749999999995,845.753125,844.30804
494.75,494.7499999999957,494.738125,493.22375
1112.5,1112.4999999999955,1112.45375,1108.883
618.875,618.8750000000034,619.120625,617.41016
225.75,225.74999999999568,225.560625,223.71599
751.875,751.8749999999975,751.534375,749.88086
717.375,717.3749999999957,717.21375,716.8566
584.0,583.999999999995,584.023125,583.8644
753.625,753.624999999995,753.625,754.5793
947.125,947.1250000000023,947.1175,950.4988
1013.875,1013.8749999999854,1014.3407950000001,1013.7328
832.375,832.374999999997,832.39,829.9294
918.25,918.249999999997,918.48375,916.4986
1046.5,1046.5000000000023,1046.4825,1044.5345
171.875,171.8749999999959,171.82875,160.97755
342.625,342.62500000001273,342.8625,347.57367
792.25,792.2499999999957,792.234375,791.4665
768.75,768.7499999999959,770.565,768.4548
1007.875,1007.8750000000039,1009.918125,1009.4417
584.625,584.6250000000134,584.625,583.1858
1188.5,1188.4999999999977,1189.099375,1186.3949
673.625,673.6249999999955,673.624375,672.58844
493.875,493.8750000000023,493.889375,494.18842
982.25,982.2499999999955,982.35875,981.9124
344.875,344.8749999999959,344.87375,343.91867
217.25,217.2500000000034,215.5575,203.80673
882.625,882.6250000000041,882.739375,881.6903
304.0,304.00000000001285,305.5,310.82654
381.125,381.12500000000455,381.09875,379.85446
479.0,478.99999999999727,479.4325,481.0071
326.875,326.8749999999959,326.889375,319.62704
644.0,643.9999999999905,644.02625,643.604
558.75,558.7499999999983,558.499375,559.87427
1165.25,1165.2499999999948,1164.403125,1171.2256
1293.0,1292.9999999999973,1292.400625,1288.7921
760.375,760.3749999999991,760.38625,761.3504
411.375,411.37500000000637,412.7425,412.66592
556.75,556.7500000000093,559.018125,557.6228
798.125,798.1249999999973,798.125,797.9718
394.5,394.4999999999959,394.5,396.89975
735.0,734.9999999999975,734.9975,736.5471
988.75,988.7499999999955,988.734375,989.1777
980.25,980.2500000000095,980.035,980.1318
729.25,729.2499999999989,729.303125,727.38165
904.875,904.8749999999859,905.165,903.74146
834.75,834.7500000000023,834.74625,835.54877
780.375,780.3750000000118,780.57875,777.18066
785.125,785.1249999999984,785.029375,788.6497
522.625,522.6249999999957,522.625,520.7749
610.375,610.3749999999957,610.3875,608.4626
669.125,669.1249999999993,669.125,669.843
1011.375,1011.3750000000136,1011.331875,1010.3654
1012.25,1012.2499999999955,1012.25,1011.2575
917.25,917.2499999999989,917.169375,917.7436
623.625,623.6250000000098,623.41375,623.21716
813.0,813.0000000000098,813.0,813.8888
899.0,899.0000000000045,898.884375,898.54236
327.375,327.3749999999959,327.311875,319.62704
317.875,317.8750000000049,317.04625,318.53482
785.0,784.9999999999957,785.0,785.74335
737.625,737.6249999999907,737.5675,734.1208
521.25,521.2499999999943,521.260625,519.67334
457.875,457.8749999999977,457.875,458.1087
859.875,859.8749999999991,859.75125,861.2611
628.25,628.2499999999972,628.2275,627.53955
823.75,823.7499999999964,823.2875,825.5422
878.875,878.8749999999991,879.115625,878.61285
454.375,454.3749999999952,454.295,454.97656
805.0,805.0000000000023,805.0,804.3142
618.125,618.1249999999983,618.1925,618.12115
659.375,659.3749999999905,658.981875,660.738
718.5,718.4999999999955,718.451875,716.8566
730.75,730.7499999999959,730.75,729.928
1032.75,1032.7499999999955,1032.745625,1029.6958
431.625,431.6250000000016,430.110625,431.24585
707.375,707.3750000000095,707.359375,708.61505
651.375,651.3749999999993,651.375,650.9834
1005.75,1005.7499999999905,1006.280625,1007.4074
800.0,799.9999999999939,799.958125,801.2055
700.0,700.0000000000095,699.47,700.4354
775.125,775.125000000013,775.208125,777.00867
838.625,838.6249999999977,838.601875,839.992
439.5,439.4999999999977,439.3575,438.39304
669.5,669.499999999995,669.4625,669.85406
902.375,902.3749999999998,903.0671000000009,904.1066
482.375,482.37500000000443,482.719375,483.9436
813.0,812.9999999999957,813.0,812.636
933.0,932.9999999999909,933.12125,931.72437
614.75,614.7499999999975,614.033125,614.73486
1007.125,1007.1250000000005,1008.910315,1004.5664
500.125,500.1250000000043,500.125,501.35782
1043.375,1043.3750000000139,1042.888125,1041.9911
1302.875,1302.874999999996,1302.876875,1306.7982
536.5,536.4999999999957,536.48375,537.95514
1007.125,1007.124999999995,1007.125,1005.13135
822.375,822.3750000000095,822.12375,823.6063
818.125,818.1249999999859,818.59125,820.3168
696.5,696.499999999998,696.3875,696.3602
1376.5,1376.499999999996,1376.62125,1456.7097
1041.625,1041.6249999999973,1041.234375,1044.1803
542.375,542.3749999999993,542.375,542.5429
822.738,822.7379999999948,821.7374150000011,821.71344
767.0,766.9999999999905,766.611875,765.72015
805.0,804.9999999999957,805.0,805.35944
1037.25,1037.2500000000136,1037.620625,1038.4196
729.625,729.6250000000045,729.6675,730.56006
542.625,542.6249999999989,542.461875,543.41705
789.375,789.3749999999982,789.281875,792.2268
597.25,597.2499999999957,597.25,595.56116
681.625,681.6250000000043,681.67375,682.1275
1125.75,1125.749999999999,1125.8,1124.2572
880.375,880.3749999999991,880.375,880.7461
652.5,652.5000000000098,652.4875,652.39417
1236.625,1236.6249999999964,1238.513125,1239.2019
745.0,744.9999999999993,745.040625,745.2298
692.5,692.5000000000036,692.556875,692.6992
723.75,723.7499999999827,724.195625,723.2755
1262.125,1262.1249999999955,1262.11875,1274.4272
605.75,605.7500000000034,605.7475,608.2744
343.625,343.6250000000133,342.9775,334.6903
1111.0,1111.0000000000045,1111.05625,1111.9653
686.0,685.9999999999905,685.84625,687.8255
795.375,795.3749999999989,795.61,796.3395
492.625,492.6249999999959,492.6025,493.22375
468.5,468.4999999999983,468.694375,471.17477
1072.125,1072.1249999999977,1071.815625,1070.3431
546.25,546.2499999999983,546.181875,548.0146
375.875,375.8749999999958,375.866875,376.19226
1204.875,1204.8749999999973,1204.460625,1201.6506
1104.75,1104.7499999999955,1104.75,1108.883
809.0,809.0000000000043,809.005,808.61633
583.75,583.7500000000043,583.876875,578.7461
1206.375,1206.3750000000127,1206.269375,1210.0408
532.75,532.7500000000016,533.51125,536.4481
471.5,471.4999999999977,471.089375,470.80478
647.375,647.3750000000044,647.386875,648.5782
1097.0,1096.9999999999955,1097.1875,1093.4193
752.875,752.8749999999984,752.875625,752.66565
848.625,848.625,848.41125,847.8071
1066.5,1066.4999999999989,1066.508125,1070.5875
630.5,630.4999999999957,630.4925,629.2399
762.75,762.7500000000041,762.754375,761.9273
747.625,747.6249999999991,747.6425,749.3754
683.125,683.1250000000134,683.09875,685.8043
851.25,851.2499999999991,851.180625,850.4654
1017.375,1017.3749999999955,1017.375,1016.5212
450.375,450.3749999999977,450.290625,448.72668
691.375,691.3749999999936,691.2325,690.1328
881.875,881.8749999999982,881.458125,882.54584
914.625,914.624999999997,914.6075,915.644
919.75,919.749999999993,920.195625,918.18463
1012.25,1012.2499999999986,1012.155625,1010.6366
996.5,996.4999999999955,996.500625,997.1441
1030.5,1030.4999999999948,1030.474375,1030.8868
606.875,606.8749999999977,606.874375,607.8567
931.75,931.7500000000132,930.72625,929.1929
754.75,754.750000000015,755.35875,754.6317
714.75,714.749999999995,714.75125,713.08875
1327.875,1327.8750000000136,1328.115625,1342.6887
842.0,841.9999999999932,841.73,842.338
540.625,540.6249999999992,540.62375,538.3398
981.75,981.7500000000023,981.78,982.1361
804.875,804.8749999999986,804.958125,806.8841
1157.25,1157.2500000000177,1156.814375,1156.627
436.75,436.7500000000023,436.75,437.47275
1081.625,1081.624999999993,1081.4175,1078.893
769.875,769.8749999999982,769.511875,771.1394
614.75,614.7499999999944,614.545625,612.98627
738.375,738.3750000000127,738.3675,737.6205
935.75,935.7499999999964,934.75,933.9681
1151.0,1150.9999999999977,1151.02875,1147.7577
889.25,889.2500000000048,889.438125,889.01404
777.5,777.4999999999957,777.5,777.3359
1135.0,1135.0000000000136,1135.001875,1136.6707
431.875,431.8749999999959,431.755,430.17914
582.625,582.6249999999989,582.51125,580.46783
326.0,325.9999999999958,326.125,319.62704
736.125,736.1250000000146,736.193125,738.7269
897.125,897.1249999999943,897.229375,896.1419
739.625,739.6249999999957,739.6225,741.45123
1004.25,1004.25,1004.5372,1004.07214
890.375,890.3750000000125,890.405,889.06
358.5,358.5000000000023,358.496875,354.2138
1020.25,1020.2500000000095,1020.350625,1021.6955
908.25,908.2500000000036,908.459375,910.0151
762.75,762.7500000000127,762.75,761.3748
1100.75,1100.7499999999955,1100.75,1101.0729
929.625,929.624999999995,929.385625,929.2443
748.25,748.2500000000064,748.153125,750.2682
838.125,838.1249999999991,838.125,836.0247
1149.25,1149.2499999999977,1149.600625,1147.795
880.375,880.3750000000023,880.375,879.1148
584.625,584.6249999999957,584.625,586.7101
331.125,331.125000000005,331.259375,330.193
731.875,731.8750000000098,731.879375,731.1489
1536.875,1536.8749999999955,1535.378125,1456.7097
515.5,515.5000000000034,516.26625,515.8719
623.25,623.2499999999972,623.8175,622.8231
711.375,711.3749999999975,711.375,712.156
1108.75,1108.7499999999955,1108.745625,1108.883
535.875,535.8750000000134,536.080625,535.83466
901.5,901.5000000000127,901.5,900.1966
446.0,445.9999999999957,446.0,445.08557
643.75,643.7499999999853,643.7525,644.56244
864.375,864.3750000000023,864.353125,863.0147
648.0,648.0000000000175,648.019375,649.35406
1404.5,1404.5000000000002,1391.431335,1401.1322
1147.0,1146.9999999999968,1146.114375,1144.7814
677.0,676.9999999999993,676.990625,675.90906
773.0,772.9999999999952,772.345,773.2415
724.875,724.875000000003,724.60375,725.58044
742.875,742.8749999999905,742.686875,739.40405
466.25,466.25000000000375,465.96375,467.1693
608.0,607.9999999999958,608.0,607.5746
624.875,624.874999999995,624.876875,623.6516
775.875,775.8749999999977,775.875,775.758
1164.125,1164.1249999999964,1161.200625,1164.6896
729.0,729.0000000000041,728.999375,729.0345
895.125,895.1250000000095,895.6725,893.74786
929.375,929.3749999999991,929.375,930.736
861.5,861.4999999999959,861.5,860.1626
833.5,833.4999999999968,833.201875,833.6579
308.25,308.2500000000176,311.26125,314.72327
244.875,244.8749999999958,244.789375,253.74477
690.25,690.2500000000098,690.25,687.4845
545.875,545.8749999999957,545.74875,546.1468
1066.25,1066.2499999999948,1066.481875,1065.8538
779.875,779.8749999999975,779.950625,777.9294
802.875,802.8749999999991,802.760625,803.4837
1178.875,1178.8749999999986,1179.950625,1173.04
549.375,549.374999999987,549.480625,547.48834
904.875,904.8749999999984,904.835625,903.7357
555.5,555.4999999999957,555.499375,555.52576
381.5,381.4999999999957,381.503125,383.5261
1118.375,1118.374999999999,1118.365625,1119.2502
962.875,962.8749999999957,963.403125,963.5068
768.25,768.2500000000132,768.189375,770.73737
460.375,460.37500000001285,461.945625,463.90494
1296.0,1296.0000000000127,1297.279375,1288.7754
774.75,774.7499999999991,774.75,774.1197
874.125,874.1249999999984,874.499375,874.69244
945.375,945.3749999999955,945.375,944.12274
403.5,403.4999999999959,403.505,402.55276
1031.625,1031.6249999999952,1031.994375,1031.4078
226.0,225.99999999999864,227.1925,234.7015
986.25,986.2499999999986,986.21,986.6253
559.75,559.7500000000134,559.716875,557.9766
1333.0,1332.9999999999973,1333.060625,1331.27
758.125,758.125,758.834375,757.05383
991.125,991.124999999997,991.09625,994.3498
1184.625,1184.6249999999995,1184.57,1186.0363
964.875,964.8749999999959,964.875,966.47723
739.25,739.249999999995,739.225625,740.6523
753.375,753.3749999999984,753.605,754.53986
818.125,818.1249999999964,817.853125,817.80444
732.5,732.4999999999964,732.505,731.21204
482.375,482.3750000000117,481.816875,480.97238
658.25,658.2500000000177,657.599375,657.7405
865.5,865.4999999999991,865.5,866.5729
589.125,589.1249999999943,589.453125,589.1474
748.25,748.2500000000098,748.626875,749.6898
622.875,622.8749999999893,622.963125,622.6038
1113.875,1113.8750000000036,1113.88375,1112.3402
818.5,818.5000000000127,818.455,819.36334
673.625,673.6249999999964,672.908125,674.50604
795.875,795.8749999999986,795.863125,796.60565
590.75,590.749999999997,590.56625,589.04834
569.375,569.3749999999977,569.36125,569.6377
658.375,658.3749999999932,658.698125,656.9027
913.25,913.2499999999955,913.271875,913.1959
440.125,440.124999999995,440.1225,437.73834
526.0,526.0000000000132,525.946875,523.7028
542.375,542.3749999999952,542.3725,541.00494
670.25,670.2500000000041,670.25,671.8835
1164.125,1164.124999999999,1164.125,1167.4722
614.125,614.1250000000134,614.099375,615.5409
1037.375,1037.374999999991,1036.32,1037.3304
584.375,584.3749999999989,584.50875,583.71594
721.625,721.6249999999957,721.625,723.3448
564.625,564.6250000000023,564.625,565.5551
491.5,491.4999999999984,492.679375,493.22513
1035.0,1035.00000000001,1035.090625,1032.6477
653.625,653.6250000000044,653.676875,654.82166
